Ano,Desemprego 25-34 anos,População com 1º Ciclo,População com 2º Ciclo,População com 3º Ciclo/Secundário,Pré-Escolar,População Empregada - Homens,População Empregada - Total
2009,589.7,103.8,121.1,117.5,108.3,3514.589952477936,2164.1
2009,33.7,912.8684819097351,1001.1105367138624,12.5,608.3602528089887,3514.589952477936,168.1
2009,53.6,33.3,75.0,22.2,608.3602528089887,3514.589952477936,240.8
2009,267.3,90.9,85.7,72.1,111.1,3514.589952477936,1153.9
2009,649.5,48.1,56.5,30.5,55.0,3514.589952477936,2292.0
2009,115.8,91.7,190.0,100.0,166.7,3514.589952477936,465.1
2009,552.9,67.2,234.6,73.8,76.7,3514.589952477936,2435.1
2009,146.8,31.6,69.2,55.6,100.0,3514.589952477936,578.6
2009,8.8,912.8684819097351,1001.1105367138624,6.3,608.3602528089887,3514.589952477936,35.6
2009,110.6,114.3,77.8,41.7,42.9,3514.589952477936,430.1
2009,522.4,37.0,93.1,54.9,56.3,3514.589952477936,1900.2
2009,39.6,400.0,200.0,37.5,50.0,3514.589952477936,245.3
2009,148.6,525.0,133.3,34.2,100.0,3514.589952477936,624.8
2009,34.9,100.0,1001.1105367138624,15.4,608.3602528089887,3514.589952477936,130.5
2009,93.7,125.0,133.3,41.7,83.3,3514.589952477936,382.5
2009,1685.3,44.3,134.1,211.2,51.1,3514.589952477936,6803.9
2009,30.5,900.0,300.0,84.2,400.0,3514.589952477936,158.3
2009,239.8,82.4,166.7,106.5,114.3,3514.589952477936,1002.4
2009,85.7,150.0,66.7,45.0,100.0,3514.589952477936,482.9
2009,60.8,75.0,66.7,42.9,200.0,3514.589952477936,328.4
2009,39.8,100.0,166.7,35.3,200.0,3514.589952477936,130.2
2009,58.8,33.3,100.0,85.7,608.3602528089887,3514.589952477936,234.4
2009,19.5,100.0,25.0,1159.7449092741936,100.0,3514.589952477936,75.8
2009,783.4,98.2,122.2,37.8,70.0,3514.589952477936,3781.1
2009,240.1,133.3,200.0,33.3,266.7,3514.589952477936,914.8
2009,263.3,131.8,280.0,126.7,100.0,3514.589952477936,1083.9
2009,104.2,81.8,320.0,45.5,75.0,3514.589952477936,530.4
2009,182.2,173.3,228.6,69.7,60.0,3514.589952477936,790.9
2009,82.8,100.0,63.6,47.2,20.0,3514.589952477936,382.3
2009,59.8,166.7,114.3,1159.7449092741936,300.0,3514.589952477936,264.9
2009,153.1,48.6,52.9,22.5,140.0,3514.589952477936,710.0
2009,52.5,150.0,500.0,29.6,150.0,3514.589952477936,237.0
2009,27.5,33.3,400.0,10.0,100.0,3514.589952477936,101.6
2009,105.2,23.8,111.1,46.7,16.7,3514.589952477936,358.3
2009,1040.4,134.6,182.1,123.7,65.9,3514.589952477936,3651.3
2009,44.7,33.3,25.0,18.2,608.3602528089887,3514.589952477936,232.3
2009,258.6,87.5,109.1,34.1,608.3602528089887,3514.589952477936,980.5
2009,399.3,52.0,45.8,5.1,28.6,3514.589952477936,1759.2
2009,876.9,81.7,129.2,48.1,103.2,3514.589952477936,5026.9
2009,14.3,100.0,1001.1105367138624,16.7,608.3602528089887,3514.589952477936,90.5
2009,1021.3,46.0,149.2,177.2,60.0,3514.589952477936,3986.7
2009,124.4,123.1,125.0,37.8,250.0,3514.589952477936,494.9
2009,389.3,127.3,162.5,111.0,46.2,3514.589952477936,1220.8
2009,98.0,912.8684819097351,100.0,137.5,200.0,3514.589952477936,356.1
2009,325.1,65.4,50.0,44.2,116.7,3514.589952477936,1328.0
2009,122.8,166.7,125.0,62.9,200.0,3514.589952477936,486.8
2009,70.4,166.7,160.0,35.7,200.0,3514.589952477936,295.3
2009,41.9,912.8684819097351,500.0,18.2,608.3602528089887,3514.589952477936,205.0
2009,492.8,435.7,330.0,152.9,60.0,3514.589952477936,1519.3
2009,279.3,640.0,100.0,14.0,300.0,3514.589952477936,1120.1
2009,117.3,43.5,62.5,23.5,175.0,3514.589952477936,508.3
2009,638.3,75.8,138.8,109.5,94.1,3514.589952477936,2479.1
2009,153.9,45.5,118.8,80.0,100.0,3514.589952477936,584.3
2009,107.3,100.0,81.8,19.0,16.7,3514.589952477936,383.2
2009,345.3,181.0,191.3,138.8,47.1,3514.589952477936,1210.9
2009,60.6,912.8684819097351,800.0,54.5,608.3602528089887,3514.589952477936,236.8
2009,82.8,100.0,250.0,94.7,200.0,3514.589952477936,386.0
2009,238.4,86.4,50.0,154.5,40.0,3514.589952477936,939.8
2009,1722.5,43.5,135.7,149.7,56.2,3514.589952477936,7464.1
2009,680.9,233.3,352.6,173.1,176.9,3514.589952477936,2654.8
2009,213.6,48.6,26.3,5.8,28.6,3514.589952477936,1323.5
2009,27.2,100.0,200.0,40.0,33.3,3514.589952477936,112.8
2009,108.3,170.0,90.9,32.1,100.0,3514.589952477936,498.1
2009,51.7,12.5,100.0,11.8,608.3602528089887,3514.589952477936,220.8
2009,61.1,41.7,62.5,42.9,150.0,3514.589952477936,302.1
2009,70.7,1600.0,500.0,17.6,608.3602528089887,3514.589952477936,264.4
2009,314.3,185.7,50.0,16.7,608.3602528089887,3514.589952477936,1349.8
2009,102.8,42.9,160.0,80.0,100.0,3514.589952477936,455.2
2009,524.9,530.8,233.3,140.3,64.7,3514.589952477936,2042.3
2009,274.4,92.3,40.0,19.8,100.0,3514.589952477936,1278.3
2009,1794.8,110.1,150.9,189.5,73.8,3514.589952477936,5703.4
2009,129.3,128.6,1200.0,119.0,85.7,3514.589952477936,463.0
2009,46.7,14.3,100.0,46.7,608.3602528089887,3514.589952477936,168.7
2009,229.4,66.7,90.0,107.1,200.0,3514.589952477936,1160.3
2009,755.7,338.9,265.0,98.1,164.7,3514.589952477936,3395.2
2009,41.3,200.0,100.0,50.0,608.3602528089887,3514.589952477936,146.0
2009,45.1,400.0,150.0,37.5,608.3602528089887,3514.589952477936,193.8
2009,337.1,125.0,125.0,64.2,266.7,3514.589952477936,1205.4
2009,227.3,125.0,216.7,147.4,43.8,3514.589952477936,670.8
2009,640.8,59.1,196.2,109.1,120.0,3514.589952477936,3060.3
2009,245.1,116.7,444.4,86.9,100.0,3514.589952477936,1189.3
2009,344.3,65.4,104.5,104.3,50.0,3514.589952477936,1314.6
2009,109.3,61.5,155.6,62.8,66.7,3514.589952477936,471.2
2009,639.4,102.0,200.0,40.2,77.8,3514.589952477936,3651.6
2009,764.6,62.2,208.3,107.1,13.2,3514.589952477936,2495.8
2009,651.3,64.5,87.0,22.9,57.1,3514.589952477936,3672.7
2009,92.9,100.0,66.7,50.0,100.0,3514.589952477936,346.9
2009,56.4,75.0,85.7,20.8,100.0,3514.589952477936,217.9
2009,895.3,111.1,220.7,202.3,100.0,3514.589952477936,3111.2
2009,44.8,600.0,83.3,29.6,608.3602528089887,3514.589952477936,181.4
2009,63.3,125.0,100.0,100.0,200.0,3514.589952477936,325.3
2009,54.0,912.8684819097351,500.0,11.5,608.3602528089887,3514.589952477936,237.1
2009,56.5,800.0,133.3,40.0,608.3602528089887,3514.589952477936,208.1
2009,47.5,33.3,200.0,9.1,608.3602528089887,3514.589952477936,180.6
2009,343.5,550.0,220.0,108.5,150.0,3514.589952477936,1455.5
2009,44.7,912.8684819097351,100.0,20.0,608.3602528089887,3514.589952477936,169.4
2009,45.7,450.0,150.0,150.0,150.0,3514.589952477936,193.3
2009,149.8,1600.0,127.3,76.5,225.0,3514.589952477936,829.8
2009,92.3,78.6,140.0,43.2,60.0,3514.589952477936,336.0
2009,440.8,392.9,281.8,168.6,218.2,3514.589952477936,1804.1
2009,31.0,50.0,60.0,1159.7449092741936,608.3602528089887,3514.589952477936,138.0
2009,77.5,350.0,75.0,53.8,300.0,3514.589952477936,316.0
2009,274.3,31.7,47.1,32.1,31.6,3514.589952477936,1124.1
2009,386.3,56.7,108.6,99.0,52.4,3514.589952477936,1409.3
2009,376.6,177.3,115.6,82.9,76.5,3514.589952477936,1496.1
2009,1130.2,76.6,141.0,106.9,95.2,3514.589952477936,4222.8
2009,799.5,44.7,106.3,54.0,47.4,3514.589952477936,2773.3
2009,1712.2,34.7,113.3,130.6,53.2,3514.589952477936,7309.5
2009,268.3,69.7,281.8,45.0,81.8,3514.589952477936,955.5
2009,532.8,37.3,29.2,15.9,122.2,3514.589952477936,2487.4
2009,222.1,60.0,230.0,330.0,100.0,3514.589952477936,755.8
2009,145.2,625.0,153.8,93.3,233.3,3514.589952477936,702.3
2009,680.2,28.9,78.6,44.4,42.5,3514.589952477936,2339.3
2009,1815.3,51.1,232.5,167.9,43.3,3514.589952477936,7850.2
2009,239.3,175.0,245.5,95.1,200.0,3514.589952477936,1082.8
2009,34.8,912.8684819097351,100.0,10.0,608.3602528089887,3514.589952477936,204.1
2009,800.1,77.0,47.8,14.1,80.0,3514.589952477936,3365.8
2009,466.5,63.2,206.7,94.6,78.9,3514.589952477936,1799.8
2009,21.9,300.0,125.0,1159.7449092741936,608.3602528089887,3514.589952477936,98.8
2009,1788.6,60.8,255.4,163.0,65.7,3514.589952477936,8388.8
2009,30.8,912.8684819097351,120.0,35.0,608.3602528089887,3514.589952477936,140.3
2009,197.4,91.7,266.7,134.6,90.0,3514.589952477936,732.8
2009,40.4,200.0,300.0,25.0,608.3602528089887,3514.589952477936,137.9
2009,104.3,300.0,75.0,16.0,608.3602528089887,3514.589952477936,397.7
2009,135.2,1600.0,300.0,178.6,66.7,3514.589952477936,533.3
2009,112.5,162.5,285.7,70.4,500.0,3514.589952477936,421.3
2009,48.9,650.0,275.0,57.9,500.0,3514.589952477936,173.7
2009,289.7,1175.0,462.5,94.9,112.5,3514.589952477936,1182.3
2009,67.2,1500.0,800.0,90.9,200.0,3514.589952477936,315.2
2009,113.2,533.3,175.0,40.0,800.0,3514.589952477936,508.8
2009,1015.7,49.4,83.9,109.6,100.0,3514.589952477936,3836.8
2009,32.5,300.0,28.6,36.4,608.3602528089887,3514.589952477936,186.8
2009,102.3,950.0,75.0,36.4,608.3602528089887,3514.589952477936,436.5
2009,40.9,912.8684819097351,50.0,9.1,100.0,3514.589952477936,139.2
2009,59.9,1500.0,100.0,15.2,608.3602528089887,3514.589952477936,283.3
2009,138.9,70.0,90.0,67.6,37.5,3514.589952477936,521.8
2009,239.0,129.4,620.0,147.6,45.5,3514.589952477936,990.6
2009,560.2,48.2,63.3,114.7,60.9,3514.589952477936,2132.6
2009,176.0,240.0,328.6,63.3,60.0,3514.589952477936,580.6
2009,38.4,133.3,66.7,40.0,100.0,3514.589952477936,181.8
2009,52.2,550.0,350.0,114.3,100.0,3514.589952477936,227.2
2009,233.7,83.3,113.3,49.0,50.0,3514.589952477936,999.8
2009,26.7,912.8684819097351,57.1,9.1,100.0,3514.589952477936,91.8
2009,115.2,72.7,71.4,50.0,166.7,3514.589952477936,414.4
2009,60.9,275.0,200.0,100.0,608.3602528089887,3514.589952477936,277.1
2009,37.7,100.0,200.0,11.5,100.0,3514.589952477936,212.0
2009,26.4,400.0,50.0,40.0,300.0,3514.589952477936,86.8
2009,198.3,157.1,283.3,44.0,20.0,3514.589952477936,764.7
2009,226.5,150.0,153.8,50.0,54.5,3514.589952477936,812.7
2009,65.6,166.7,100.0,36.8,608.3602528089887,3514.589952477936,225.3
2009,234.4,82.4,114.3,38.6,13.3,3514.589952477936,1123.5
2009,1152.5,39.7,172.8,149.3,35.5,3514.589952477936,4662.1
2009,1206.8,46.4,183.8,235.6,45.8,3514.589952477936,5111.8
2009,18.1,200.0,20.0,50.0,100.0,3514.589952477936,91.3
2009,627.0,85.0,100.0,66.4,38.5,3514.589952477936,2138.1
2009,573.1,47.6,101.7,50.7,115.0,3514.589952477936,2753.4
2009,62.9,140.0,18.2,35.3,608.3602528089887,3514.589952477936,286.1
2009,234.3,76.2,129.4,64.1,100.0,3514.589952477936,803.4
2009,173.5,84.0,81.0,38.6,100.0,3514.589952477936,754.8
2009,54.9,150.0,1001.1105367138624,23.5,400.0,3514.589952477936,260.1
2009,328.1,172.7,91.2,50.8,212.5,3514.589952477936,1272.0
2009,844.5,75.9,137.5,98.9,88.2,3514.589952477936,3669.4
2009,682.4,42.9,82.0,37.7,43.3,3514.589952477936,2743.7
2009,14.3,12.5,1001.1105367138624,11.1,608.3602528089887,3514.589952477936,88.4
2009,1091.5,47.5,111.4,31.1,64.3,3514.589952477936,5078.6
2009,81.1,90.0,85.7,8.8,608.3602528089887,3514.589952477936,397.7
2009,597.4,34.4,50.0,18.2,52.9,3514.589952477936,3131.3
2009,23.0,200.0,66.7,33.3,608.3602528089887,3514.589952477936,160.9
2009,116.7,157.1,155.6,190.9,900.0,3514.589952477936,469.1
2009,731.9,82.3,127.8,37.1,135.7,3514.589952477936,3303.6
2009,102.8,350.0,350.0,61.5,200.0,3514.589952477936,397.8
2009,29.3,912.8684819097351,1001.1105367138624,21.4,608.3602528089887,3514.589952477936,139.1
2009,28.7,166.7,200.0,14.3,50.0,3514.589952477936,92.0
2009,37.8,300.0,600.0,125.0,50.0,3514.589952477936,167.9
2009,399.4,66.7,133.3,130.2,33.3,3514.589952477936,1494.8
2009,245.2,520.0,200.0,89.3,20.0,3514.589952477936,1048.6
2009,85.8,912.8684819097351,140.0,68.4,800.0,3514.589952477936,373.1
2009,405.8,60.8,103.4,55.5,61.1,3514.589952477936,1533.7
2009,109.3,114.3,150.0,66.7,66.7,3514.589952477936,464.1
2009,404.5,117.9,740.0,80.8,185.7,3514.589952477936,1687.6
2009,239.8,175.0,122.2,61.8,60.0,3514.589952477936,1021.5
2009,314.2,262.5,180.0,98.5,81.8,3514.589952477936,1127.3
2009,68.9,140.0,50.0,22.2,20.0,3514.589952477936,362.4
2009,909.9,45.2,110.0,76.2,88.2,3514.589952477936,3346.9
2009,197.7,100.0,56.5,33.3,133.3,3514.589952477936,804.8
2009,41.3,333.3,400.0,57.1,608.3602528089887,3514.589952477936,218.7
2009,222.7,88.5,350.0,80.6,83.3,3514.589952477936,990.3
2009,883.3,98.6,214.9,74.4,34.3,3514.589952477936,3878.2
2009,85.9,175.0,62.5,35.0,16.7,3514.589952477936,343.9
2009,157.7,500.0,137.5,57.1,500.0,3514.589952477936,637.2
2009,158.1,250.0,116.7,15.0,608.3602528089887,3514.589952477936,678.7
2009,79.7,912.8684819097351,50.0,25.0,66.7,3514.589952477936,425.5
2009,141.8,64.5,170.0,55.1,57.1,3514.589952477936,557.5
2009,71.7,466.7,300.0,45.5,608.3602528089887,3514.589952477936,319.9
2009,70.9,912.8684819097351,154.5,95.7,608.3602528089887,3514.589952477936,287.0
2009,309.7,73.7,60.0,34.2,50.0,3514.589952477936,1481.9
2009,86.7,228.6,325.0,73.7,100.0,3514.589952477936,385.3
2009,1710.4,32.5,110.1,74.2,98.0,3514.589952477936,8319.0
2009,114.4,912.8684819097351,150.0,45.5,608.3602528089887,3514.589952477936,458.3
2009,507.9,78.9,106.1,86.2,72.2,3514.589952477936,2016.3
2009,314.6,95.7,566.7,77.6,23.1,3514.589952477936,1230.2
2009,1072.0,40.6,95.3,56.6,108.0,3514.589952477936,6759.3
2009,39.0,66.7,150.0,40.0,608.3602528089887,3514.589952477936,179.7
2009,275.7,450.0,200.0,75.9,212.5,3514.589952477936,1582.7
2009,1726.0,52.7,143.3,160.9,31.5,3514.589952477936,6699.3
2009,38.0,71.4,250.0,11.8,100.0,3514.589952477936,186.0
2009,148.2,228.6,64.3,31.5,75.0,3514.589952477936,742.3
2009,133.7,350.0,92.3,32.7,100.0,3514.589952477936,555.8
2009,477.2,57.4,110.5,90.9,133.3,3514.589952477936,1603.8
2009,1717.3,95.3,270.4,184.9,43.6,3514.589952477936,6312.3
2009,85.3,133.3,83.3,19.4,400.0,3514.589952477936,444.7
2009,419.2,33.3,82.4,51.0,35.7,3514.589952477936,1572.5
2009,211.3,144.4,127.3,110.5,37.5,3514.589952477936,765.3
2009,72.8,14.3,80.0,38.9,33.3,3514.589952477936,322.7
2009,158.0,228.6,135.7,73.1,200.0,3514.589952477936,675.8
2009,51.4,912.8684819097351,400.0,21.4,608.3602528089887,3514.589952477936,163.0
2009,141.7,120.0,133.3,61.3,608.3602528089887,3514.589952477936,577.5
2009,64.0,85.7,41.7,39.5,40.0,3514.589952477936,233.3
2009,256.4,46.2,129.6,58.0,100.0,3514.589952477936,1203.8
2009,86.1,133.3,133.3,35.3,608.3602528089887,3514.589952477936,287.2
2009,144.4,120.0,188.9,58.0,57.1,3514.589952477936,649.4
2009,67.5,75.0,300.0,19.0,66.7,3514.589952477936,333.8
2009,92.3,350.0,90.9,35.3,400.0,3514.589952477936,414.6
2009,207.3,50.0,209.1,115.9,44.4,3514.589952477936,834.3
2009,80.7,16.7,45.5,8.8,50.0,3514.589952477936,377.8
2009,401.6,150.0,209.5,148.3,170.0,3514.589952477936,1577.9
2009,180.1,129.4,337.5,74.5,400.0,3514.589952477936,825.5
2009,97.3,1800.0,600.0,73.7,300.0,3514.589952477936,470.3
2009,307.8,93.9,216.7,97.0,106.3,3514.589952477936,1152.5
2009,766.4,45.6,147.9,70.3,64.9,3514.589952477936,2732.8
2009,41.2,1500.0,54.5,44.1,400.0,3514.589952477936,197.8
2009,671.1,52.1,130.0,72.4,136.4,3514.589952477936,3463.2
2009,81.3,36.8,114.3,55.0,133.3,3514.589952477936,446.9
2009,208.9,78.9,140.0,104.5,100.0,3514.589952477936,744.8
2009,179.2,76.5,94.7,87.5,800.0,3514.589952477936,715.6
2009,162.2,166.7,116.7,51.6,150.0,3514.589952477936,626.8
2009,1597.6,55.2,147.3,126.2,75.7,3514.589952477936,6917.7
2009,139.1,775.0,180.0,34.7,233.3,3514.589952477936,710.5
2009,116.9,200.0,133.3,65.8,100.0,3514.589952477936,398.1
2009,54.9,600.0,133.3,33.3,40.0,3514.589952477936,223.8
2009,916.1,132.8,198.4,93.3,102.6,3514.589952477936,3818.6
2009,58.4,100.0,600.0,77.8,150.0,3514.589952477936,246.6
2009,188.7,180.0,87.5,37.5,16.7,3514.589952477936,863.3
2009,71.6,912.8684819097351,100.0,57.1,66.7,3514.589952477936,333.7
2009,1607.8,43.5,92.6,109.0,38.5,3514.589952477936,5869.9
2009,65.3,200.0,125.0,100.0,150.0,3514.589952477936,234.4
2009,101.6,125.0,275.0,26.7,125.0,3514.589952477936,384.7
2009,1555.1,73.4,101.9,41.3,47.3,3514.589952477936,8429.3
2009,76.8,220.0,100.0,133.3,100.0,3514.589952477936,269.1
2009,77.1,87.5,133.3,29.6,100.0,3514.589952477936,322.9
2009,66.7,125.0,114.3,114.3,608.3602528089887,3514.589952477936,257.2
2009,131.4,2400.0,316.7,52.2,66.7,3514.589952477936,626.8
2009,793.8,661.5,210.5,128.7,88.9,3514.589952477936,2734.3
2009,248.0,42.9,100.0,47.8,608.3602528089887,3514.589952477936,964.0
2009,13.8,912.8684819097351,50.0,40.0,608.3602528089887,3514.589952477936,76.3
2009,543.1,85.4,156.3,48.4,183.3,3514.589952477936,2026.3
2009,77.5,120.0,220.0,58.6,50.0,3514.589952477936,273.3
2009,20.0,912.8684819097351,33.3,66.7,200.0,3514.589952477936,85.3
2009,37.6,28.6,14.3,30.8,608.3602528089887,3514.589952477936,136.4
2009,1036.8,54.1,214.3,98.4,140.0,3514.589952477936,5055.0
2009,37.8,400.0,1001.1105367138624,28.6,608.3602528089887,3514.589952477936,140.5
2009,82.4,900.0,100.0,13.6,608.3602528089887,3514.589952477936,344.0
2009,1461.2,148.4,192.8,111.7,147.8,3514.589952477936,5060.6
2009,282.6,44.4,63.9,17.1,42.9,3514.589952477936,1846.4
2009,56.9,133.3,87.5,20.0,150.0,3514.589952477936,349.6
2009,479.7,105.4,97.0,98.7,54.5,3514.589952477936,2084.3
2009,754.1,139.4,197.0,146.0,54.8,3514.589952477936,2539.5
2009,504.8,143.5,358.3,103.2,108.3,3514.589952477936,1790.7
2009,88.3,50.0,109.1,24.0,128.6,3514.589952477936,446.9
2010,537.0,141.7,168.4,132.7,212.5,3514.589952477936,2160.4
2010,40.5,600.0,1001.1105367138624,16.7,608.3602528089887,3514.589952477936,199.8
2010,69.5,40.0,100.0,37.5,200.0,3514.589952477936,315.4
2010,259.3,123.5,77.3,76.4,100.0,3514.589952477936,1203.8
2010,811.8,42.6,77.8,26.7,33.3,3514.589952477936,2920.2
2010,118.8,92.3,190.0,94.1,600.0,3514.589952477936,505.8
2010,546.6,69.0,211.1,82.5,92.0,3514.589952477936,2568.8
2010,180.3,30.4,78.6,57.4,71.4,3514.589952477936,665.6
2010,8.3,20.0,10.0,1159.7449092741936,25.0,3514.589952477936,46.0
2010,105.6,85.7,42.9,35.9,62.5,3514.589952477936,447.7
2010,565.5,68.3,88.2,71.8,55.0,3514.589952477936,2036.3
2010,44.6,1000.0,150.0,20.0,300.0,3514.589952477936,273.9
2010,157.2,216.7,142.9,37.1,300.0,3514.589952477936,668.1
2010,49.8,120.0,20.0,25.0,50.0,3514.589952477936,205.4
2010,88.0,66.7,114.3,31.6,33.3,3514.589952477936,392.7
2010,35.6,300.0,150.0,48.1,400.0,3514.589952477936,178.2
2010,242.1,70.6,106.7,102.8,100.0,3514.589952477936,1014.7
2010,80.1,800.0,80.0,30.0,40.0,3514.589952477936,504.1
2010,82.5,166.7,50.0,15.8,600.0,3514.589952477936,376.5
2010,49.3,50.0,1001.1105367138624,42.9,100.0,3514.589952477936,150.3
2010,54.3,912.8684819097351,75.0,66.7,200.0,3514.589952477936,240.6
2010,23.2,20.0,16.7,7.7,100.0,3514.589952477936,80.8
2010,917.7,126.7,187.5,45.5,107.1,3514.589952477936,4210.1
2010,291.8,200.0,225.0,48.6,350.0,3514.589952477936,1139.9
2010,255.4,213.3,321.4,134.1,118.2,3514.589952477936,1153.0
2010,108.1,266.7,127.3,55.6,85.7,3514.589952477936,579.9
2010,195.8,117.6,320.0,74.3,10.0,3514.589952477936,866.0
2010,100.6,77.8,70.0,33.3,50.0,3514.589952477936,488.4
2010,62.4,77.8,200.0,23.1,608.3602528089887,3514.589952477936,308.1
2010,169.8,74.1,95.2,35.4,100.0,3514.589952477936,759.9
2010,60.3,150.0,233.3,42.9,50.0,3514.589952477936,272.0
2010,32.8,912.8684819097351,80.0,10.0,608.3602528089887,3514.589952477936,120.1
2010,123.0,50.0,122.2,51.5,33.3,3514.589952477936,434.4
2010,1148.4,124.6,196.1,143.6,60.0,3514.589952477936,4047.2
2010,47.8,912.8684819097351,25.0,42.9,608.3602528089887,3514.589952477936,261.8
2010,251.3,90.9,78.9,56.8,11.1,3514.589952477936,1001.5
2010,395.6,60.0,46.2,9.6,83.3,3514.589952477936,1925.7
2010,1081.7,71.5,129.2,58.7,116.7,3514.589952477936,5842.8
2010,22.9,33.3,1001.1105367138624,42.9,608.3602528089887,3514.589952477936,124.1
2010,1055.1,48.8,197.7,229.8,59.4,3514.589952477936,4316.3
2010,119.1,112.5,133.3,37.0,100.0,3514.589952477936,503.6
2010,436.2,146.4,133.3,117.6,68.4,3514.589952477936,1408.8
2010,110.1,500.0,600.0,120.0,500.0,3514.589952477936,420.7
2010,380.9,50.0,53.3,42.9,60.0,3514.589952477936,1511.2
2010,145.8,137.5,400.0,126.3,200.0,3514.589952477936,580.0
2010,88.5,166.7,350.0,61.5,100.0,3514.589952477936,346.5
2010,60.5,912.8684819097351,200.0,37.5,100.0,3514.589952477936,282.7
2010,544.5,600.0,480.0,198.6,123.1,3514.589952477936,1771.7
2010,340.1,242.9,92.3,13.4,40.0,3514.589952477936,1386.1
2010,130.0,73.3,54.5,41.4,233.3,3514.589952477936,535.3
2010,705.8,94.2,130.0,88.5,141.2,3514.589952477936,2782.1
2010,183.0,109.1,200.0,110.0,150.0,3514.589952477936,708.2
2010,117.2,100.0,100.0,22.9,608.3602528089887,3514.589952477936,415.7
2010,355.7,286.7,257.9,178.3,100.0,3514.589952477936,1300.3
2010,72.8,912.8684819097351,900.0,57.1,33.3,3514.589952477936,291.4
2010,86.5,200.0,100.0,55.3,608.3602528089887,3514.589952477936,406.5
2010,237.2,110.5,65.4,123.8,75.0,3514.589952477936,916.8
2010,28.3,912.8684819097351,25.0,1159.7449092741936,608.3602528089887,3514.589952477936,179.9
2010,742.4,564.3,273.1,214.7,207.7,3514.589952477936,2984.8
2010,282.1,47.1,24.0,5.9,57.1,3514.589952477936,1600.3
2010,34.4,300.0,1001.1105367138624,40.0,608.3602528089887,3514.589952477936,121.5
2010,119.8,250.0,175.0,33.3,200.0,3514.589952477936,564.1
2010,60.3,40.0,50.0,38.5,50.0,3514.589952477936,269.2
2010,73.0,133.3,87.5,28.6,150.0,3514.589952477936,335.7
2010,78.8,350.0,1100.0,14.3,608.3602528089887,3514.589952477936,292.3
2010,318.6,91.7,42.9,22.2,608.3602528089887,3514.589952477936,1436.7
2010,98.5,80.0,333.3,85.7,608.3602528089887,3514.589952477936,461.9
2010,603.1,650.0,375.0,132.9,81.3,3514.589952477936,2416.8
2010,335.6,58.8,37.9,12.3,120.0,3514.589952477936,1470.1
2010,1879.1,120.9,186.2,236.5,57.6,3514.589952477936,6065.8
2010,136.3,240.0,357.1,207.7,57.1,3514.589952477936,532.4
2010,51.3,66.7,1001.1105367138624,50.0,608.3602528089887,3514.589952477936,166.9
2010,222.6,92.9,47.4,115.6,275.0,3514.589952477936,1163.0
2010,753.2,356.3,255.0,114.9,228.6,3514.589952477936,3580.8
2010,49.5,912.8684819097351,600.0,25.0,66.7,3514.589952477936,177.6
2010,48.0,400.0,500.0,80.0,608.3602528089887,3514.589952477936,218.0
2010,408.9,190.0,100.0,69.9,114.3,3514.589952477936,1450.8
2010,238.8,90.9,168.8,163.6,37.5,3514.589952477936,721.8
2010,719.5,73.7,216.7,160.3,185.7,3514.589952477936,3441.3
2010,307.3,196.0,380.0,83.1,100.0,3514.589952477936,1390.7
2010,310.0,57.1,92.0,98.0,60.0,3514.589952477936,1312.4
2010,137.8,53.8,94.4,73.8,71.4,3514.589952477936,550.8
2010,688.1,114.6,319.0,52.5,66.7,3514.589952477936,3835.3
2010,893.2,73.4,163.4,117.6,16.7,3514.589952477936,3149.4
2010,613.8,110.0,74.1,23.3,42.9,3514.589952477936,3504.8
2010,127.2,142.9,50.0,47.1,66.7,3514.589952477936,481.8
2010,58.7,33.3,80.0,25.0,200.0,3514.589952477936,218.8
2010,936.4,133.3,286.4,288.9,121.1,3514.589952477936,3399.5
2010,52.6,912.8684819097351,150.0,36.0,608.3602528089887,3514.589952477936,210.3
2010,62.3,912.8684819097351,266.7,63.2,608.3602528089887,3514.589952477936,374.4
2010,48.5,300.0,400.0,14.3,300.0,3514.589952477936,245.8
2010,56.4,912.8684819097351,33.3,23.1,33.3,3514.589952477936,220.3
2010,51.1,200.0,200.0,1159.7449092741936,608.3602528089887,3514.589952477936,194.4
2010,379.0,633.3,340.0,106.3,360.0,3514.589952477936,1593.5
2010,44.9,912.8684819097351,100.0,14.3,608.3602528089887,3514.589952477936,203.7
2010,55.3,450.0,1001.1105367138624,87.5,300.0,3514.589952477936,203.6
2010,156.3,466.7,130.0,97.0,450.0,3514.589952477936,843.7
2010,104.8,111.1,133.3,50.0,500.0,3514.589952477936,378.7
2010,519.6,1750.0,300.0,163.3,245.5,3514.589952477936,2120.1
2010,29.3,200.0,50.0,33.3,608.3602528089887,3514.589952477936,128.2
2010,98.1,200.0,27.3,50.0,100.0,3514.589952477936,385.8
2010,345.7,20.0,65.7,26.1,29.4,3514.589952477936,1386.3
2010,482.5,52.8,128.6,105.3,47.4,3514.589952477936,1790.8
2010,436.0,375.0,182.4,84.0,140.0,3514.589952477936,1772.0
2010,1158.3,100.0,136.0,110.4,89.8,3514.589952477936,4490.2
2010,1016.8,54.1,125.0,52.8,56.5,3514.589952477936,3699.3
2010,300.1,64.7,215.4,50.0,111.1,3514.589952477936,1059.0
2010,603.2,41.9,32.4,14.0,107.7,3514.589952477936,2806.9
